Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Library,Experiment
MGI_Mammalian_Phenotype_Level_4_2024,Myocardial Trabeculae Hypoplasia MP:0010503,1/13,0.0129260209528938,0.0533359717498101,0,0,87.57894736842105,380.8381798737429,GATA5,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Lung Situs Inversus MP:0010854,1/13,0.0129260209528938,0.0533359717498101,0,0,87.57894736842105,380.8381798737429,CFAP45,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Aorta Stenosis MP:0010463,1/14,0.01391373176082,0.0533359717498101,0,0,80.83805668016194,345.57291333057793,GATA5,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Impaired Sperm Capacitation MP:0003666,1/14,0.01391373176082,0.0533359717498101,0,0,80.83805668016194,345.57291333057793,ADCY10,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Abnormal Vagina Orifice Morphology MP:0001142,1/9,0.0089657734963174,0.0533359717498101,0,0,131.39473684210526,619.439581424405,GATA5,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Salt-Sensitive Hypertension MP:0004217,1/9,0.0089657734963174,0.0533359717498101,0,0,131.39473684210526,619.439581424405,GATA5,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Abnormal Fertilization MP:0005410,1/10,0.0099572476243861,0.0533359717498101,0,0,116.78947368421052,538.3357753631753,ADCY10,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Increased Heart Right Atrium Size MP:0008727,1/10,0.0099572476243861,0.0533359717498101,0,0,116.78947368421052,538.3357753631753,GATA5,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Abnormal Vagina Epithelium Morphology MP:0001140,1/9,0.0089657734963174,0.0533359717498101,0,0,131.39473684210526,619.439581424405,GATA5,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Decreased Fetal Cardiomyocyte Number MP:0031611,1/10,0.0099572476243861,0.0533359717498101,0,0,116.78947368421052,538.3357753631753,GATA5,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Decreased Myocardial Fiber Number MP:0004567,1/11,0.0109477797028559,0.0533359717498101,0,0,105.10526315789474,474.5101770765117,GATA5,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Abnormal Aortic Valve Cusp Morphology MP:0010595,1/11,0.0109477797028559,0.0533359717498101,0,0,105.10526315789474,474.5101770765117,GATA5,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Decreased Renal Glomerular Filtration Rate MP:0005528,1/15,0.0149005037888985,0.0541123558649474,0,0,75.06015037593986,315.7300332957057,GATA5,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
MGI_Mammalian_Phenotype_Level_4_2024,Abnormal Renal Reabsorption MP:0010107,1/17,0.0168712348172723,0.055434057256752,0,0,65.67105263157895,268.0787715603985,SLC4A9,MGI_Mammalian_Phenotype_Level_4_2024,RR1_all_noninv
Mouse_Gene_Atlas,intestine small,2/466,0.0781148182334394,0.4914080115685072,0,0,4.673371647509579,11.915113883069218,CDHR2;GATA5,Mouse_Gene_Atlas,RR1_all_noninv
Mouse_Gene_Atlas,adipose white,1/199,0.1813443049449992,0.4914080115685072,0,0,5.258373205741627,8.977924599699485,HPDL,Mouse_Gene_Atlas,RR1_all_noninv
Mouse_Gene_Atlas,epidermis,1/373,0.3138794866409843,0.4914080115685072,0,0,2.774193548387097,3.2145861414048014,CES4A,Mouse_Gene_Atlas,RR1_all_noninv
Mouse_Gene_Atlas,intestine large,1/374,0.3145786454186745,0.4914080115685072,0,0,2.7666149287427686,3.199648732056059,CDHR2,Mouse_Gene_Atlas,RR1_all_noninv
Mouse_Gene_Atlas,testis,4/3059,0.3666109882676013,0.4914080115685072,0,0,1.385024549918167,1.3898083839571034,ADCY10;PACRG;NUP210L;1700028J19RIK,Mouse_Gene_Atlas,RR1_all_noninv
Mouse_Gene_Atlas,adipose brown,1/456,0.3696623813155064,0.4914080115685072,0,0,2.2585309427414693,2.2476113359998484,PNLDC1,Mouse_Gene_Atlas,RR1_all_noninv
Mouse_Gene_Atlas,kidney,1/554,0.4299820101224438,0.4914080115685072,0,0,1.8489578376320548,1.5605424325256798,SLC4A9,Mouse_Gene_Atlas,RR1_all_noninv
Mouse_Gene_Atlas,embryonic stem line V26 2 p16,1/728,0.5238097453490451,0.5238097453490451,0,0,1.3938318974878738,0.901288978748826,PNLDC1,Mouse_Gene_Atlas,RR1_all_noninv
